id,tc_name,sc_name
37472,魔戒鬥師·刃之面·陽【眾】,魔戒斗师·刃之面·阳【众】
37473,魔戒鬥師·刃之胴·陽【眾】,魔戒斗师·刃之胴·阳【众】
37474,魔戒鬥師·刃之手·陽【眾】,魔戒斗师·刃之手·阳【众】
37475,魔戒鬥師·刃之腿·陽【眾】,魔戒斗师·刃之腿·阳【众】
37476,魔戒鬥師·刃之足·陽【眾】,魔戒斗师·刃之足·阳【众】
37477,魔戒鬥師·刃之面·陰【眾】,魔戒斗师·刃之面·阴【众】
37478,魔戒鬥師·刃之胴·陰【眾】,魔戒斗师·刃之胴·阴【众】
37479,魔戒鬥師·刃之手·陰【眾】,魔戒斗师·刃之手·阴【众】
37480,魔戒鬥師·刃之腿·陰【眾】,魔戒斗师·刃之腿·阴【众】
37481,魔戒鬥師·刃之足·陰【眾】,魔戒斗师·刃之足·阴【众】
37482,特製獵蛋裝甲,特制猎蛋装甲
37483,特製情人裝甲,特制情人装甲
37484,白色花邊陽傘,白色花边阳伞
37485,藍色印花陽傘,蓝色印花阳伞
37486,幻象金邊墨鏡,幻象金边墨镜
37487,幻象經典眼鏡,幻象经典眼镜
37488,驚奇纖維,惊奇纤维
37489,深海大理石,深海大理石
37490,漂流種子,漂流种子
37491,絢爛華麗的羽毛,绚烂华丽的羽毛
37492,藍色的羽毛,蓝色的羽毛
37493,萊韋耶勒爾特製裝備箱,莱韦耶勒尔特制装备箱
37494,異木皮帽（復制品）,异木皮帽（复制品）
37495,異木圍裙（復制品）,异木围裙（复制品）
37496,異木手套（復制品）,异木手套（复制品）
37497,異木腿套（復制品）,异木腿套（复制品）
37498,異木工作靴（復制品）,异木工作靴（复制品）
37499,怪鐵護目鏡（復制品）,怪铁护目镜（复制品）
37500,怪鐵圍裙（復制品）,怪铁围裙（复制品）
37501,怪鐵工作手套（復制品）,怪铁工作手套（复制品）
37502,怪鐵工作褲（復制品）,怪铁工作裤（复制品）
37503,怪鐵長靴（復制品）,怪铁长靴（复制品）
37504,兇甲面罩（復制品）,凶甲面罩（复制品）
37505,兇甲圍裙（復制品）,凶甲围裙（复制品）
37506,兇甲工作手套（復制品）,凶甲工作手套（复制品）
37507,兇甲軟甲褲（復制品）,凶甲软甲裤（复制品）
37508,兇甲工作靴（復制品）,凶甲工作靴（复制品）
37509,惡金單眼鏡（復制品）,恶金单眼镜（复制品）
37510,惡金坎肩（復制品）,恶金坎肩（复制品）
37511,惡金短手套（復制品）,恶金短手套（复制品）
37512,惡金軟甲褲（復制品）,恶金软甲裤（复制品）
37513,惡金長靴（復制品）,恶金长靴（复制品）
37514,妖革花帽（復制品）,妖革花帽（复制品）
37515,妖革外套（復制品）,妖革外套（复制品）
37516,妖革護臂（復制品）,妖革护臂（复制品）
37517,妖革腿套（復制品）,妖革腿套（复制品）
37518,妖革高筒靴（復制品）,妖革高筒靴（复制品）
37519,邪衣禮帽（復制品）,邪衣礼帽（复制品）
37520,邪衣燕尾服（復制品）,邪衣燕尾服（复制品）
37521,邪衣指套（復制品）,邪衣指套（复制品）
37522,邪衣長褲（復制品）,邪衣长裤（复制品）
37523,邪衣短靴（復制品）,邪衣短靴（复制品）
37524,煉魔下框眼鏡（復制品）,炼魔下框眼镜（复制品）
37525,煉魔大衣（復制品）,炼魔大衣（复制品）
37526,煉魔手套（復制品）,炼魔手套（复制品）
37527,煉魔腿套（復制品）,炼魔腿套（复制品）
37528,煉魔皮靴（復制品）,炼魔皮靴（复制品）
37529,烹宰廚帽（復制品）,烹宰厨帽（复制品）
37530,烹宰圍裙（復制品）,烹宰围裙（复制品）
37531,烹宰連指手套（復制品）,烹宰连指手套（复制品）
37532,烹宰軟甲褲（復制品）,烹宰软甲裤（复制品）
37533,烹宰木鞋（復制品）,烹宰木鞋（复制品）
37534,鬼礦頭燈帽（復制品）,鬼矿头灯帽（复制品）
37535,鬼礦工作衫（復制品）,鬼矿工作衫（复制品）
37536,鬼礦工作手套（復制品）,鬼矿工作手套（复制品）
37537,鬼礦工作褲（復制品）,鬼矿工作裤（复制品）
37538,鬼礦工作靴（復制品）,鬼矿工作靴（复制品）
37539,獷野寬邊草帽（復制品）,犷野宽边草帽（复制品）
37540,獷野襯衫（復制品）,犷野衬衫（复制品）
37541,獷野半指手套（復制品）,犷野半指手套（复制品）
37542,獷野工作褲（復制品）,犷野工作裤（复制品）
37543,獷野工作靴（復制品）,犷野工作靴（复制品）
37544,漁劫帽（復制品）,渔劫帽（复制品）
37545,漁劫外套（復制品）,渔劫外套（复制品）
37546,漁劫工作手套（復制品）,渔劫工作手套（复制品）
37547,漁劫工裝褲（復制品）,渔劫工装裤（复制品）
37548,漁劫工作靴（復制品）,渔劫工作靴（复制品）
37549,謝爾達萊青船幣,谢尔达莱青船币
37550,謝爾達萊綠島幣,谢尔达莱绿岛币
37551,無人島棕櫚葉,无人岛棕榈叶
37552,無人島蘋果,无人岛苹果
37553,無人島小樹枝,无人岛小树枝
37554,無人島石材,无人岛石材
37555,無人島雙殼貝,无人岛双壳贝
37556,無人島球藻,无人岛海藻
37557,無人島珊瑚,无人岛珊瑚
37558,無人島草葉,无人岛草叶
37559,無人島砂礫,无人岛砂砾
37560,無人島原木,无人岛原木
37561,無人島棕櫚原木,无人岛棕榈原木
37562,無人島藤蔓,无人岛藤蔓
37563,無人島樹液,无人岛树液
37564,無人島銅礦,无人岛铜矿
37565,無人島石灰岩,无人岛石灰岩
37566,無人島岩鹽,无人岛岩盐
37567,無人島甘蔗,无人岛甘蔗
37568,無人島棉花,无人岛棉花
37569,無人島麻,无人岛麻
37570,無人島黏土,无人岛黏土
37571,無人島錫砂,无人岛锡砂
37572,無人島鐵礦,无人岛铁矿
37573,無人島石英,无人岛石英
37574,無人島花崗岩,无人岛花岗岩
37575,無人島海水魚,无人岛海水鱼
37576,無人島烏賊,无人岛乌贼
37577,無人島水母,无人岛水母
37578,無人島香薺,无人岛香荠
37579,無人島石榴石原石,无人岛石榴石原石
37580,無人島雲杉原木,无人岛云杉原木
37581,無人島錘頭鯊,无人岛锤头鲨
37582,無人島銀礦,无人岛银矿
37583,海島新薯的芽塊,海岛新薯的芽块
37584,海島甘藍的種子,海岛甘蓝的种子
37585,海島莓果的種子,海岛莓果的种子
37586,海島南瓜的種子,海岛南瓜的种子
37587,海島洋蔥的種子,海岛洋葱的种子
37588,海島番茄的種子,海岛番茄的种子
37589,海島小麥的種子,海岛小麦的种子
37590,海島玉米的種子,海岛玉米的种子
37591,海島高山蘿蔔的種子,海岛高山萝卜的种子
37592,海島小蘿蔔的種子,海岛小萝卜的种子
37593,海島新薯,海岛新薯
37594,海島甘藍,海岛甘蓝
37595,海島莓果,海岛莓果
37596,海島南瓜,海岛南瓜
37597,海島洋蔥,海岛洋葱
37598,海島番茄,海岛番茄
37599,海島小麥,海岛小麦
37600,海島玉米,海岛玉米
37601,海島高山蘿蔔,海岛高山萝卜
37602,海島小蘿蔔,海岛小萝卜
37603,牧場動物的絨毛,牧场动物的绒毛
37604,牧場動物的尖爪,牧场动物的尖爪
37605,牧場動物的獸毛,牧场动物的兽毛
37606,牧場動物的羽毛,牧场动物的羽毛
37607,牧場動物的鳥蛋,牧场动物的鸟蛋
37608,牧場動物的甲殼,牧场动物的甲壳
37609,牧場動物的尖牙,牧场动物的尖牙
37610,牧場動物的角片,牧场动物的角片
37611,牧場動物的乳汁,牧场动物的乳汁
37612,無人島果實飼料,无人岛果实饲料
37613,無人島蔬菜飼料,无人岛蔬菜饲料
37614,無人島高級蔬菜飼料,无人岛高级蔬菜饲料
37615,捕獸網,捕兽网
37616,捕獸繩,捕兽绳
37617,捕獸用睡眠球,捕兽用催眠球
37618,開拓工坊酸泡菜,开拓工房酸泡菜
37619,開拓工坊烤南瓜,开拓工房烤南瓜
37620,海島束腰衣,海岛束腰衣
37621,海島廚刀,海岛厨刀
37622,海島木刷,海岛木刷
37623,開拓工坊水煮蛋,开拓工房水煮蛋
37624,海島骨拳,海岛骨拳
37625,海島獸牙耳墜,海岛兽牙耳坠
37626,開拓工坊奶油,开拓工房黄油
37627,海島座椅,海岛座椅
37628,海島治療劑,海岛恢复药
37629,海島木製項鍊,海岛木制项链
37630,開拓工坊烤扇貝,开拓工房烤扇贝
37631,海島珊瑚戒指,海岛珊瑚戒指
37632,海島開面盔,海岛开面盔
37633,開拓工坊火藥,开拓工房火药
37634,海島石刃棒,海岛石刃棒
37635,海島磚塊櫃台,海岛砖块柜台
37636,綿羊銅像,绵羊铜像
37637,開拓工坊植物成長劑,开拓工房植物成长剂
37638,海島石榴石刺劍,海岛石榴石刺剑
37639,海島雲杉圓盾,海岛云杉圆盾
37640,開拓工坊鯊油,开拓工房鲨油
37641,海島白銀耳夾,海岛白银耳夹
37642,開拓工坊甜新薯,开拓工房甜新薯
37643,開拓工坊高山蘿蔔沙拉,开拓工房高山萝卜沙拉
37644,開拓工坊焦糖,开拓工房焦糖
37645,海島緞帶,海岛缎带
37646,海島繩索,海岛绳索
37647,海島騎士帽,海岛骑士帽
37648,海島角笛,海岛角笛
37649,海島鹽漬鱈魚,海岛盐渍鳕鱼
37650,海島墨魚汁,海岛墨鱼汁
37651,開拓工坊仙藥,开拓工房仙药
37652,海島莓果醬,海岛莓果酱
37653,開拓工坊洋蔥湯,开拓工房洋葱汤
37654,海島番茄醬,海岛番茄酱
37655,開拓工坊魚派,开拓工房鱼派
37656,開拓工坊玉米片,开拓工房玉米片
37657,開拓工坊醃小蘿蔔,开拓工房腌小萝卜
37658,海島鐵斧,海岛铁斧
37659,海島石英戒指,海岛石英戒指
37660,開拓工坊瓷罐,开拓工房瓷罐
37661,開拓工坊果蔬汁,开拓工房果蔬汁
37662,開拓工坊南瓜布丁,开拓工房南瓜布丁
37663,海島綿羊地毯,海岛绵羊地毯
37664,海島園藝鐮,海岛园艺镰
37665,海島床,海岛床
37666,海島鱗指套,海岛鳞指套
37667,海島手杖,海岛手杖
37668, , 
37669, , 
37670, , 
37671, , 
37672, , 
37673, , 
37674, , 
37675, , 
37676, , 
37677, , 
37678, , 
37679,開拓用石斧,开拓用石斧
37680,開拓用石錘,开拓用石锤
37681,開拓用銅鏟,开拓用铜铲
37682,開拓用銅鐮,开拓用铜镰
37683,開拓用青銅魚叉,开拓用青铜渔叉
37684,開拓用十字鎬,开拓用鹤嘴锄
37685,魔法人偶用耕種設備,魔法人偶用耕种设备
37686,魔法人偶用飼養設備,魔法人偶用饲养设备
37687,魔法人偶用開拓設備,魔法人偶用开拓设备
37688,真厲害級魔法人偶用開拓設備,真厉害级魔法人偶用开拓设备
37689,十分厲害級魔法人偶用開拓設備,十分厉害级魔法人偶用开拓设备
37690,非常厲害級魔法人偶用開拓設備,非常厉害级魔法人偶用开拓设备
37691,不定性結晶花,不定性结晶花
37692,昇華結晶花,升华结晶花
37693,樂園精油,乐园精油
37694,不定性鐵隕石,不定性铁陨石
37695,昇華鐵隕石,升华铁陨石
37696,火成精油,火成精油
37697,摩耶靈龜,摩耶灵龟
37698,碧洋精油,碧洋精油
37699,獺獺噴泉建造用組件,獭獭喷泉建造用部件
37700,獺獺噴泉建造用金屬材料,獭獭喷泉建造用金属材料
37701,獺獺噴泉建造用合成樹脂,獭獭喷泉建造用合成树脂
37702,獺獺噴泉建造許可證書,獭獭喷泉建造许可证书
37703,完美主義手鋸,完美主义手锯
37704,完美主義橫頭錘,完美主义横头锤
37705,完美主義圓頭錘,完美主义圆头锤
37706,完美主義工藝錘,完美主义工艺锤
37707,完美主義圓革刀,完美主义圆革刀
37708,完美主義縫針,完美主义缝针
37709,完美主義蒸餾器,完美主义蒸馏器
37710,完美主義煎鍋,完美主义煎锅
37711,完美主義十字鎬,完美主义鹤嘴锄
37712,完美主義手斧,完美主义手斧
37713,完美主義釣竿,完美主义钓竿
37714,完美主義羊角錘,完美主义羊角锤
37715,完美主義銼刀,完美主义锉刀
37716,完美主義手鉗,完美主义手钳
37717,完美主義砂輪機,完美主义砂轮机
37718,完美主義平斬,完美主义平斩
37719,完美主義紡車,完美主义纺车
37720,完美主義研缽,完美主义研钵
37721,完美主義廚刀,完美主义厨刀
37722,完美主義碎石錘,完美主义碎石锤
37723,完美主義園藝鐮,完美主义园艺镰
37724,完美主義巧匠無簷帽,完美主义巧匠皮帽
37725,完美主義巧匠工作坎肩,完美主义巧匠工作坎肩
37726,完美主義巧匠半指護手,完美主义巧匠半指护手
37727,完美主義巧匠軟甲褲,完美主义巧匠软甲裤
37728,完美主義巧匠長靴,完美主义巧匠长靴
37729,完美主義大地工作帽,完美主义大地工作帽
37730,完美主義大地工作坎肩,完美主义大地工作坎肩
37731,完美主義大地半指手套,完美主义大地半指手套
37732,完美主義大地軟甲褲,完美主义大地软甲裤
37733,完美主義大地工作靴,完美主义大地工作靴
37734,木工秘笈第十卷,木工秘籍第十卷
37735,鍛冶秘笈第十卷,锻冶秘籍第十卷
37736,甲胄秘笈第十卷,甲胄秘籍第十卷
37737,金工秘笈第十卷,雕金秘籍第十卷
37738,皮革秘笈第十卷,皮革秘籍第十卷
37739,裁縫秘笈第十卷,裁缝秘籍第十卷
37740,鍊金秘笈第十卷,炼金秘籍第十卷
37741,烹調秘笈第十卷,烹调秘籍第十卷
37742,復興長劍,复兴长剑
37743,復興指虎,复兴指虎
37744,復興雙刃斧,复兴双刃斧
37745,復興長槍,复兴长枪
37746,復興複合弓,复兴复合弓
37747,復興小刀,复兴小刀
37748,復興巨劍,复兴巨剑
37749,復興重砲,复兴重炮
37750,復興牧杖,复兴牧杖
37751,復興法杖,复兴法杖
37752,復興魔導書,复兴魔导书
37753,復興魔導典,复兴魔导典
37754,復興天星盤,复兴天星盘
37755,復興武士刀,复兴武士刀
37756,復興刺劍,复兴刺剑
37757,復興魔機刃,复兴魔机刃
37758,復興戰輪,复兴战轮
37759,復興振空擺,复兴振空摆
37760,復興扎戈斧鐮,复兴扎戈斧镰
37761,復興鳶盾,复兴鸢盾
37762,復興禦敵頭盔,复兴御敌头盔
37763,復興禦敵胸甲,复兴御敌胸甲
37764,復興禦敵臂甲,复兴御敌臂甲
37765,復興禦敵護膝褲,复兴御敌护膝裤
37766,復興禦敵鎧靴,复兴御敌铠靴
37767,復興制敵頭盔,复兴制敌头盔
37768,復興制敵胸甲,复兴制敌胸甲
37769,復興制敵臂甲,复兴制敌臂甲
37770,復興制敵護膝褲,复兴制敌护膝裤
37771,復興制敵鎧靴,复兴制敌铠靴
37772,復興強襲兜帽,复兴强袭兜帽
37773,復興強襲上衣,复兴强袭上衣
37774,復興強襲護臂,复兴强袭护臂
37775,復興強襲護膝褲,复兴强袭护膝裤
37776,復興強襲皮鞋,复兴强袭皮鞋
37777,復興精準貝雷帽,复兴精准贝雷帽
37778,復興精準上衣,复兴精准上衣
37779,復興精準手套,复兴精准手套
37780,復興精準護膝褲,复兴精准护膝裤
37781,復興精準鎧靴,复兴精准铠靴
37782,復興游擊兜帽,复兴游击兜帽
37783,復興游擊上衣,复兴游击上衣
37784,復興游擊護臂,复兴游击护臂
37785,復興游擊護膝褲,复兴游击护膝裤
37786,復興游擊鎧靴,复兴游击铠靴
37787,復興治癒貝雷帽,复兴治愈贝雷帽
37788,復興治癒外套,复兴治愈外套
37789,復興治癒手套,复兴治愈手套
37790,復興治癒護膝褲,复兴治愈护膝裤
37791,復興治癒皮鞋,复兴治愈皮鞋
37792,復興詠咒兜帽,复兴咏咒兜帽
37793,復興詠咒外套,复兴咏咒外套
37794,復興詠咒護臂,复兴咏咒护臂
37795,復興詠咒護膝褲,复兴咏咒护膝裤
37796,復興詠咒皮鞋,复兴咏咒皮鞋
37797,復興禦敵耳墜,复兴御敌耳坠
37798,復興強攻耳墜,复兴强攻耳坠
37799,復興精準耳墜,复兴精准耳坠
37800,復興治癒耳墜,复兴治愈耳坠
37801,復興詠咒耳墜,复兴咏咒耳坠
37802,復興禦敵項鍊,复兴御敌项链
37803,復興強攻項鍊,复兴强攻项链
37804,復興精準項鍊,复兴精准项链
37805,復興治癒項鍊,复兴治愈项链
37806,復興詠咒項鍊,复兴咏咒项链
37807,復興禦敵手鐲,复兴御敌手镯
37808,復興強攻手鐲,复兴强攻手镯
37809,復興精準手鐲,复兴精准手镯
37810,復興治癒手鐲,复兴治愈手镯
37811,復興詠咒手鐲,复兴咏咒手镯
37812,復興禦敵戒指,复兴御敌戒指
37813,復興強攻戒指,复兴强攻戒指
37814,復興精準戒指,复兴精准戒指
37815,復興治癒戒指,复兴治愈戒指
37816,復興詠咒戒指,复兴咏咒戒指
37817,發晶原石,发晶原石
37818,仁面木原木,仁面木原木
37819,訶子,诃子
37820,鈦鐵礦,钛铁矿
37821,楊梅,杨梅
37822,灰綠矽藻土,灰绿硅藻土
37823,波洛伽槲寄生,波洛伽槲寄生
37824, , 
37825,薩維奈貴榴石,萨维奈贵榴石
37826,拉札漢清漆,拉札罕清漆
37827,泰坦蚺的粗皮,泰坦蚺的粗皮
37828,釩鉛礦,钒铅矿
37829,白花葛布,白花葛布
37830,發晶,发晶
37831,仁面木木材,仁面木木材
37832,泰坦蚺革,泰坦蚺革
37833,鈦鐵錠,钛铁锭
37834,楊梅染布,杨梅染布
37835,7級剛力之幻水,7级刚力之幻水
37836,7級巧力之幻水,7级巧力之幻水
37837,7級耐力之幻水,7级耐力之幻水
37838,7級智力之幻水,7级智力之幻水
37839,7級意力之幻水,7级意力之幻水
37840,7級剛力之幻藥,7级刚力之幻药
37841,7級巧力之幻藥,7级巧力之幻药
37842,7級耐力之幻藥,7级耐力之幻药
37843,7級智力之幻藥,7级智力之幻药
37844,7級意力之幻藥,7级意力之幻药
37845,巨劍鋸蓋魚,巨剑锯盖鱼
37846,潛底弓鰭魚,潜底弓鳍鱼
37847,鬱金香蟹,郁金香蟹
37848,巨吻脂鯉,巨吻脂鲤
37849,暗影帝冠,暗影帝冠
37850,仿製巨骨舌魚,仿制巨骨舌鱼
37851,破軍尾,破军尾
37852,阿耳戈雄英,阿耳戈雄英
37853,水中輝星,水中辉星
37854,密文幣,密文币
37855, , 
37856,煞風長刀,煞风长刀
37857,煞風之拳,煞风之拳
37858,煞風戰斧,煞风战斧
37859,煞風長槍,煞风长枪
37860,煞風長弓,煞风长弓
37861,煞風小刀,煞风小刀
37862,煞風大彎刀,煞风大弯刀
37863,煞風火槍,煞风火枪
37864,煞風牧杖,煞风牧杖
37865,煞風法杖,煞风法杖
37866,煞風魔導書,煞风魔导书
37867,煞風魔導典,煞风魔导典
37868,煞風黃道儀,煞风黄道仪
37869,煞風武士刀,煞风武士刀
37870,煞風刺劍,煞风刺剑
37871,煞風槍刃,煞风枪刃
37872,煞風禍環,煞风祸环
37873,煞風蛇石針,煞风蛇石针
37874,煞風扎戈斧鐮,煞风扎戈斧镰
37875,煞風盾,煞风盾
37876,煉淨禦敵頭盔,炼净御敌头盔
37877,煉淨禦敵胸甲,炼净御敌胸甲
37878,煉淨禦敵手鎧,炼净御敌手铠
37879,煉淨禦敵騎兵褲,炼净御敌骑兵裤
37880,煉淨禦敵鎖甲靴,炼净御敌锁甲靴
37881,煉淨制敵頭盔,炼净制敌头盔
37882,煉淨制敵胸甲,炼净制敌胸甲
37883,煉淨制敵手鎧,炼净制敌手铠
37884,煉淨制敵騎兵褲,炼净制敌骑兵裤
37885,煉淨制敵鎖甲靴,炼净制敌锁甲靴
37886,煉淨強襲兜帽,炼净强袭兜帽
37887,煉淨強襲棉甲,炼净强袭棉甲
37888,煉淨強襲護臂,炼净强袭护臂
37889,煉淨強襲襯褲,炼净强袭衬裤
37890,煉淨強襲筒靴,炼净强袭筒靴
37891,煉淨精準面具,炼净精准面具
37892,煉淨精準外套,炼净精准外套
37893,煉淨精準手套,炼净精准手套
37894,煉淨精準緊身褲,炼净精准紧身裤
37895,煉淨精準長靴,炼净精准长靴
37896,煉淨游擊面具,炼净游击面具
37897,煉淨游擊外套,炼净游击外套
37898,煉淨游擊手套,炼净游击手套
37899,煉淨游擊緊身褲,炼净游击紧身裤
37900,煉淨游擊長靴,炼净游击长靴
37901,煉淨治癒頭盔,炼净治愈头盔
37902,煉淨治癒戰甲,炼净治愈战甲
37903,煉淨治癒護臂,炼净治愈护臂
37904,煉淨治癒裙褲,炼净治愈裙裤
37905,煉淨治癒筒靴,炼净治愈筒靴
37906,煉淨詠咒頭盔,炼净咏咒头盔
37907,煉淨詠咒戰甲,炼净咏咒战甲
37908,煉淨詠咒護臂,炼净咏咒护臂
37909,煉淨詠咒裙褲,炼净咏咒裙裤
37910,煉淨詠咒筒靴,炼净咏咒筒靴
37911,煉淨禦敵耳墜,炼净御敌耳坠
37912,煉淨強攻耳墜,炼净强攻耳坠
37913,煉淨精準耳墜,炼净精准耳坠
37914,煉淨治癒耳墜,炼净治愈耳坠
37915,煉淨詠咒耳墜,炼净咏咒耳坠
37916,煉淨禦敵項環,炼净御敌项环
37917,煉淨強攻項環,炼净强攻项环
37918,煉淨精準項環,炼净精准项环
37919,煉淨治癒項環,炼净治愈项环
37920,煉淨詠咒項環,炼净咏咒项环
37921,煉淨禦敵手鐲,炼净御敌手镯
37922,煉淨強攻手鐲,炼净强攻手镯
37923,煉淨精準手鐲,炼净精准手镯
37924,煉淨治癒手鐲,炼净治愈手镯
37925,煉淨詠咒手鐲,炼净咏咒手镯
37926,煉淨禦敵戒指,炼净御敌戒指
37927,煉淨強攻戒指,炼净强攻戒指
37928,煉淨精準戒指,炼净精准戒指
37929,煉淨治癒戒指,炼净治愈戒指
37930,煉淨詠咒戒指,炼净咏咒戒指
37931,月使長劍,月使长剑
37932,月使聖徒,月使圣徒
37933,月使巨斧,月使巨斧
37934,月使雙尖槍,月使双尖枪
37935,月使複合弓,月使复合弓
37936,月使刺刀,月使刺刀
37937,月使巨劍,月使巨剑
37938,月使手砲,月使手炮
37939,月使幻杖,月使幻杖
37940,月使長杖,月使长杖
37941,月使魔導書,月使魔导书
37942,月使魔導典,月使魔导典
37943,月使量天儀,月使量天仪
37944,月使武士刀,月使武士刀
37945,月使小劍,月使小剑
37946,月使槍刃,月使枪刃
37947,月使環刃,月使环刃
37948,月使飛翼,月使飞翼
37949,月使奪命鐮,月使夺命镰
37950,月使鳶盾,月使鸢盾
37951,月使禦敵護面,月使御敌护面
37952,月使禦敵上衣,月使御敌上衣
37953,月使禦敵手套,月使御敌手套
37954,月使禦敵軟甲褲,月使御敌软甲裤
37955,月使禦敵筒靴,月使御敌筒靴
37956,月使制敵包頭巾,月使制敌包头巾
37957,月使制敵緊身衣,月使制敌紧身衣
37958,月使制敵半指護手,月使制敌半指护手
37959,月使制敵軟甲褲,月使制敌软甲裤
37960,月使制敵長靴,月使制敌长靴
37961,月使強襲護面,月使强袭护面
37962,月使強襲上衣,月使强袭上衣
37963,月使強襲手套,月使强袭手套
37964,月使強襲軟甲褲,月使强袭软甲裤
37965,月使強襲筒靴,月使强袭筒靴
37966,月使精準護面,月使精准护面
37967,月使精準緊身衣,月使精准紧身衣
37968,月使精準半指護手,月使精准半指护手
37969,月使精準軟甲褲,月使精准软甲裤
37970,月使精準長靴,月使精准长靴
37971,月使游擊包頭巾,月使游击包头巾
37972,月使游擊緊身衣,月使游击紧身衣
37973,月使游擊手套,月使游击手套
37974,月使游擊軟甲褲,月使游击软甲裤
37975,月使游擊筒靴,月使游击筒靴
37976,月使治癒髮夾,月使治愈发夹
37977,月使治癒緊身上衣,月使治愈紧身上衣
37978,月使治癒手套,月使治愈手套
37979,月使治癒長裙,月使治愈长裙
37980,月使治癒筒靴,月使治愈筒靴
37981,月使詠咒髮夾,月使咏咒发夹
37982,月使詠咒緊身上衣,月使咏咒紧身上衣
37983,月使詠咒手套,月使咏咒手套
37984,月使詠咒長裙,月使咏咒长裙
37985,月使詠咒筒靴,月使咏咒筒靴
37986,月使禦敵耳墜,月使御敌耳坠
37987,月使強攻耳墜,月使强攻耳坠
37988,月使精準耳墜,月使精准耳坠
37989,月使治癒耳墜,月使治愈耳坠
37990,月使詠咒耳墜,月使咏咒耳坠
37991,月使禦敵項鍊,月使御敌项链
37992,月使強攻項鍊,月使强攻项链
37993,月使精準項鍊,月使精准项链
37994,月使治癒項鍊,月使治愈项链
37995,月使詠咒項鍊,月使咏咒项链
37996,月使禦敵手鐲,月使御敌手镯
37997,月使強攻手鐲,月使强攻手镯
37998,月使精準手鐲,月使精准手镯
37999,月使治癒手鐲,月使治愈手镯
38000,月使詠咒手鐲,月使咏咒手镯
38001,月使禦敵戒指,月使御敌戒指
38002,月使強攻戒指,月使强攻戒指
38003,月使精準戒指,月使精准戒指
38004,月使治癒戒指,月使治愈戒指
38005,月使詠咒戒指,月使咏咒戒指
38006,改良型月使長劍,改良型月使长剑
38007,改良型月使聖徒,改良型月使圣徒
38008,改良型月使巨斧,改良型月使巨斧
38009,改良型月使雙尖槍,改良型月使双尖枪
38010,改良型月使複合弓,改良型月使复合弓
38011,改良型月使刺刀,改良型月使刺刀
38012,改良型月使巨劍,改良型月使巨剑
38013,改良型月使手砲,改良型月使手炮
38014,改良型月使幻杖,改良型月使幻杖
38015,改良型月使長杖,改良型月使长杖
38016,改良型月使魔導書,改良型月使魔导书
38017,改良型月使魔導典,改良型月使魔导典
38018,改良型月使量天儀,改良型月使量天仪
38019,改良型月使武士刀,改良型月使武士刀
38020,改良型月使小劍,改良型月使小剑
38021,改良型月使槍刃,改良型月使枪刃
38022,改良型月使環刃,改良型月使环刃
38023,改良型月使飛翼,改良型月使飞翼
38024,改良型月使奪命鐮,改良型月使夺命镰
38025,改良型月使鳶盾,改良型月使鸢盾
38026,改良型月使禦敵護面,改良型月使御敌护面
38027,改良型月使禦敵上衣,改良型月使御敌上衣
38028,改良型月使禦敵手套,改良型月使御敌手套
38029,改良型月使禦敵軟甲褲,改良型月使御敌软甲裤
38030,改良型月使禦敵筒靴,改良型月使御敌筒靴
38031,改良型月使制敵包頭巾,改良型月使制敌包头巾
38032,改良型月使制敵緊身衣,改良型月使制敌紧身衣
38033,改良型月使制敵半指護手,改良型月使制敌半指护手
38034,改良型月使制敵軟甲褲,改良型月使制敌软甲裤
38035,改良型月使制敵長靴,改良型月使制敌长靴
38036,改良型月使強襲護面,改良型月使强袭护面
38037,改良型月使強襲上衣,改良型月使强袭上衣
38038,改良型月使強襲手套,改良型月使强袭手套
38039,改良型月使強襲軟甲褲,改良型月使强袭软甲裤
38040,改良型月使強襲筒靴,改良型月使强袭筒靴
38041,改良型月使精準護面,改良型月使精准护面
38042,改良型月使精準緊身衣,改良型月使精准紧身衣
38043,改良型月使精準半指護手,改良型月使精准半指护手
38044,改良型月使精準軟甲褲,改良型月使精准软甲裤
38045,改良型月使精準長靴,改良型月使精准长靴
38046,改良型月使游擊包頭巾,改良型月使游击包头巾
38047,改良型月使游擊緊身衣,改良型月使游击紧身衣
38048,改良型月使游擊手套,改良型月使游击手套
38049,改良型月使游擊軟甲褲,改良型月使游击软甲裤
38050,改良型月使游擊筒靴,改良型月使游击筒靴
38051,改良型月使治癒髮夾,改良型月使治愈发夹
38052,改良型月使治癒緊身上衣,改良型月使治愈紧身上衣
38053,改良型月使治癒手套,改良型月使治愈手套
38054,改良型月使治癒長裙,改良型月使治愈长裙
38055,改良型月使治癒筒靴,改良型月使治愈筒靴
38056,改良型月使詠咒髮夾,改良型月使咏咒发夹
38057,改良型月使詠咒緊身上衣,改良型月使咏咒紧身上衣
38058,改良型月使詠咒手套,改良型月使咏咒手套
38059,改良型月使詠咒長裙,改良型月使咏咒长裙
38060,改良型月使詠咒筒靴,改良型月使咏咒筒靴
38061,改良型月使禦敵耳墜,改良型月使御敌耳坠
38062,改良型月使強攻耳墜,改良型月使强攻耳坠
38063,改良型月使精準耳墜,改良型月使精准耳坠
38064,改良型月使治癒耳墜,改良型月使治愈耳坠
